时间,开盘价,最高价,最低价,收盘价,成交量,布林上轨1h,布林中轨1h,布林下轨1h,4小时起始时间,4小时收盘价,布林上轨4h,布林中轨4h,布林下轨4h,布林宽度4h,宽度达标4h,上穿上轨4h,跌破下轨4h,Armed当根4h,Armed持续4h,结构高,结构低,结构类型,HLH信号,入场评估,入场信号
2024-10-19 17:00:00+00:00,2637.4,2644.18,2637.05,2641.29,3707.7875,2651.333144571266,2641.725,2632.1168554287337,2024-10-19 12:00:00+00:00,2645.7,2664.074988285592,2627.568,2591.061011714409,0.0277876639429247,False,False,False,False,False,2645.92,2637.0,-1,False,False,
2024-10-19 18:00:00+00:00,2641.28,2644.94,2638.5,2642.13,3291.1796,2651.2916421062864,2642.0085,2632.7253578937134,2024-10-19 12:00:00+00:00,2645.7,2664.074988285592,2627.568,2591.061011714409,0.0277876639429247,False,False,False,False,False,2645.92,2637.0,-1,False,False,
2024-10-19 19:00:00+00:00,2642.13,2646.52,2638.73,2641.34,2292.5806,2651.2545221327064,2641.967,2632.679477867294,2024-10-19 16:00:00+00:00,2641.34,2665.1250256687317,2628.115,2591.104974331269,0.0281646926932276,False,False,False,False,False,2646.52,2638.73,1,False,False,
2024-10-19 20:00:00+00:00,2641.34,2649.07,2640.89,2645.0,2103.71,2651.549568239182,2642.232,2632.914431760818,2024-10-19 16:00:00+00:00,2641.34,2665.1250256687317,2628.115,2591.104974331269,0.0281646926932276,False,False,False,False,False,2649.07,2640.89,1,False,False,
2024-10-19 21:00:00+00:00,2645.0,2649.8,2643.3,2643.31,2567.0498,2651.4355882239533,2642.603,2633.770411776047,2024-10-19 16:00:00+00:00,2641.34,2665.1250256687317,2628.115,2591.104974331269,0.0281646926932276,False,False,False,False,False,2649.8,2643.3,1,False,False,
2024-10-19 22:00:00+00:00,2643.31,2653.56,2641.2,2650.8,3813.5347,2652.154478673551,2642.7875,2633.420521326449,2024-10-19 16:00:00+00:00,2641.34,2665.1250256687317,2628.115,2591.104974331269,0.0281646926932276,False,False,False,False,False,2649.8,2643.3,1,False,False,
2024-10-19 23:00:00+00:00,2650.81,2655.5,2647.33,2648.2,4431.5926,2652.4222255354907,2642.877,2633.331774464509,2024-10-19 20:00:00+00:00,2648.2,2666.8753927250705,2630.1415,2593.40760727493,0.0279330163225592,False,False,False,False,False,2655.5,2647.33,1,False,False,
2024-10-20 00:00:00+00:00,2648.2,2653.56,2641.9,2642.49,4760.3974,2652.4591931990685,2642.9645,2633.469806800932,2024-10-19 20:00:00+00:00,2648.2,2666.8753927250705,2630.1415,2593.40760727493,0.0279330163225592,False,False,False,False,False,2653.56,2641.9,-1,False,False,
2024-10-20 01:00:00+00:00,2642.49,2643.6,2638.22,2640.33,3733.4204,2651.964885254609,2642.6205,2633.276114745391,2024-10-19 20:00:00+00:00,2648.2,2666.8753927250705,2630.1415,2593.40760727493,0.0279330163225592,False,False,False,False,False,2643.6,2638.22,-1,False,False,
2024-10-20 02:00:00+00:00,2640.34,2645.81,2636.53,2639.19,3963.4414,2651.798787462296,2642.367,2632.9352125377045,2024-10-19 20:00:00+00:00,2648.2,2666.8753927250705,2630.1415,2593.40760727493,0.0279330163225592,False,False,False,False,False,2643.6,2638.22,-1,False,False,
2024-10-20 03:00:00+00:00,2639.19,2641.95,2635.54,2640.25,4402.8115,2651.7890418402453,2642.327,2632.864958159755,2024-10-20 00:00:00+00:00,2640.25,2667.6763399681013,2631.4075000000003,2595.1386600318992,0.0275661143081039,False,False,False,False,False,2641.95,2635.54,1,False,False,
2024-10-20 04:00:00+00:00,2640.26,2646.78,2638.49,2641.79,3225.3912,2651.4620501491986,2642.1320000000005,2632.8019498508024,2024-10-20 00:00:00+00:00,2640.25,2667.6763399681013,2631.4075000000003,2595.1386600318992,0.0275661143081039,False,False,False,False,False,2646.78,2638.49,1,False,False,
2024-10-20 05:00:00+00:00,2641.79,2646.32,2639.8,2640.29,3522.4308,2651.0220640871817,2641.845,2632.667935912818,2024-10-20 00:00:00+00:00,2640.25,2667.6763399681013,2631.4075000000003,2595.1386600318992,0.0275661143081039,False,False,False,False,False,2646.78,2638.49,1,False,False,
2024-10-20 06:00:00+00:00,2640.3,2652.03,2638.45,2650.79,5164.1622,2652.3384936844845,2642.4045,2632.4705063155147,2024-10-20 00:00:00+00:00,2640.25,2667.6763399681013,2631.4075000000003,2595.1386600318992,0.0275661143081039,False,False,False,False,False,2646.78,2638.49,1,False,False,
2024-10-20 07:00:00+00:00,2650.78,2650.8,2645.0,2646.1,4453.2396,2651.748524347935,2643.1355000000003,2634.5224756520656,2024-10-20 04:00:00+00:00,2646.1,2668.670319256983,2633.1575000000003,2597.644680743017,0.0269735625438149,False,False,False,False,False,2650.8,2645.0,1,False,False,
2024-10-20 08:00:00+00:00,2646.1,2651.49,2643.13,2646.42,4237.3679,2652.063280448662,2643.445,2634.826719551338,2024-10-20 04:00:00+00:00,2646.1,2668.670319256983,2633.1575000000003,2597.644680743017,0.0269735625438149,False,False,False,False,False,2650.8,2645.0,1,False,False,
2024-10-20 09:00:00+00:00,2646.43,2649.96,2643.56,2648.63,2791.5015,2652.2333758280984,2644.0775,2635.9216241719014,2024-10-20 04:00:00+00:00,2646.1,2668.670319256983,2633.1575000000003,2597.644680743017,0.0269735625438149,False,False,False,False,False,2649.96,2643.56,-1,False,False,
2024-10-20 10:00:00+00:00,2648.63,2651.02,2645.99,2646.06,2748.5504,2651.593786429117,2643.876,2636.1582135708823,2024-10-20 04:00:00+00:00,2646.1,2668.670319256983,2633.1575000000003,2597.644680743017,0.0269735625438149,False,False,False,False,False,2651.02,2645.99,1,True,False,
2024-10-20 11:00:00+00:00,2646.07,2650.77,2646.07,2649.49,2918.7776,2652.149296593524,2644.0655,2635.9817034064768,2024-10-20 08:00:00+00:00,2649.49,2669.706083912544,2633.592,2597.4779160874555,0.027425724191556,False,False,False,False,False,2650.77,2646.07,1,False,False,
2024-10-20 12:00:00+00:00,2649.5,2655.28,2644.0,2644.65,7060.5459,2651.88018549247,2644.4275,2636.9748145075305,2024-10-20 08:00:00+00:00,2649.49,2669.706083912544,2633.592,2597.4779160874555,0.027425724191556,False,False,False,False,False,2650.77,2646.07,1,False,False,
2024-10-20 13:00:00+00:00,2644.65,2662.0,2642.0,2660.99,10017.0278,2655.763141729262,2645.4125,2635.061858270738,2024-10-20 08:00:00+00:00,2649.49,2669.706083912544,2633.592,2597.4779160874555,0.027425724191556,False,False,False,False,False,2650.77,2646.07,1,False,False,
2024-10-20 14:00:00+00:00,2661.0,2721.0,2660.99,2711.01,63252.3535,2679.853713643829,2648.8565000000003,2617.859286356172,2024-10-20 08:00:00+00:00,2649.49,2669.706083912544,2633.592,2597.4779160874555,0.027425724191556,False,False,False,False,False,2721.0,2660.99,1,False,False,
2024-10-20 15:00:00+00:00,2711.0,2714.0,2685.26,2706.58,20255.0204,2692.188494693457,2652.1185,2612.048505306542,2024-10-20 12:00:00+00:00,2706.58,2686.035888924908,2637.496,2588.956111075093,0.0368075545327137,False,True,False,False,False,2714.0,2685.26,1,False,False,
2024-10-20 16:00:00+00:00,2706.58,2709.77,2692.0,2692.37,11502.9439,2698.218081611872,2654.487,2610.755918388128,2024-10-20 12:00:00+00:00,2706.58,2686.035888924908,2637.496,2588.956111075093,0.0368075545327137,False,True,False,False,False,2714.0,2685.26,1,False,False,
2024-10-20 17:00:00+00:00,2692.38,2698.24,2686.25,2694.83,9311.2889,2703.9758024721,2657.063,2610.1501975279,2024-10-20 12:00:00+00:00,2706.58,2686.035888924908,2637.496,2588.956111075093,0.0368075545327137,False,True,False,False,False,2714.0,2685.26,1,False,False,
2024-10-20 18:00:00+00:00,2694.84,2706.31,2694.84,2702.13,6208.1827,2710.5451646250176,2659.6295,2608.7138353749824,2024-10-20 12:00:00+00:00,2706.58,2686.035888924908,2637.496,2588.956111075093,0.0368075545327137,False,True,False,False,False,2714.0,2685.26,1,False,False,
2024-10-20 19:00:00+00:00,2702.14,2702.87,2692.48,2699.86,4692.3395,2715.8552660792047,2662.2125,2608.5697339207954,2024-10-20 16:00:00+00:00,2699.86,2694.90942678843,2642.5885,2590.267573211569,0.0395982399745025,False,True,False,False,False,2702.87,2692.48,1,False,False,
2024-10-20 20:00:00+00:00,2699.87,2717.98,2697.03,2711.53,6978.9742,2722.739257799673,2665.6645,2608.589742200327,2024-10-20 16:00:00+00:00,2699.86,2694.90942678843,2642.5885,2590.267573211569,0.0395982399745025,False,True,False,False,False,2717.98,2697.03,1,False,False,
2024-10-20 21:00:00+00:00,2711.54,2719.13,2704.88,2715.46,19246.136,2729.2959345324043,2669.421,2609.546065467596,2024-10-20 16:00:00+00:00,2699.86,2694.90942678843,2642.5885,2590.267573211569,0.0395982399745025,False,True,False,False,False,2719.13,2704.88,1,False,False,
2024-10-20 22:00:00+00:00,2715.46,2759.0,2714.5,2747.42,40221.0381,2742.2870164107408,2674.8324999999995,2607.3779835892583,2024-10-20 16:00:00+00:00,2699.86,2694.90942678843,2642.5885,2590.267573211569,0.0395982399745025,False,True,False,False,False,2759.0,2714.5,1,False,False,
2024-10-20 23:00:00+00:00,2747.41,2754.48,2741.07,2746.91,12243.402,2752.7761123822315,2680.1655,2607.5548876177686,2024-10-20 20:00:00+00:00,2746.91,2718.08957609955,2648.393,2578.69642390045,0.0526331070196529,False,True,False,False,False,2754.48,2741.07,1,False,False,
2024-10-21 00:00:00+00:00,2746.91,2769.48,2742.05,2746.25,20302.2987,2761.3279737586,2685.3885,2609.4490262414,2024-10-20 20:00:00+00:00,2746.91,2718.08957609955,2648.393,2578.69642390045,0.0526331070196529,False,True,False,False,False,2769.48,2742.05,1,False,False,
2024-10-21 01:00:00+00:00,2746.24,2761.13,2742.44,2745.54,16255.8996,2768.0056413808124,2690.6510000000003,2613.296358619188,2024-10-20 20:00:00+00:00,2746.91,2718.08957609955,2648.393,2578.69642390045,0.0526331070196529,False,True,False,False,False,2769.48,2742.05,1,False,False,
2024-10-21 02:00:00+00:00,2745.55,2748.54,2728.44,2731.19,19853.1878,2771.6591341232893,2694.6710000000003,2617.6828658767117,2024-10-20 20:00:00+00:00,2746.91,2718.08957609955,2648.393,2578.69642390045,0.0526331070196529,False,True,False,False,False,2748.54,2728.44,-1,False,False,
2024-10-21 03:00:00+00:00,2731.19,2738.15,2725.3,2733.81,8867.8532,2774.369374212191,2699.0565,2623.7436257878094,2024-10-21 00:00:00+00:00,2733.81,2730.1741740629136,2655.304,2580.4338259370866,0.0563929207826399,False,True,False,False,False,2738.15,2725.3,1,False,False,
2024-10-21 04:00:00+00:00,2733.81,2739.55,2727.79,2738.5,9778.1295,2776.647002133477,2703.6605,2630.6739978665228,2024-10-21 00:00:00+00:00,2733.81,2730.1741740629136,2655.304,2580.4338259370866,0.0563929207826399,False,True,False,False,False,2739.55,2727.79,1,False,False,
2024-10-21 05:00:00+00:00,2738.51,2744.24,2733.3,2735.11,7932.7453,2777.4033897316485,2707.9845,2638.5656102683515,2024-10-21 00:00:00+00:00,2733.81,2730.1741740629136,2655.304,2580.4338259370866,0.0563929207826399,False,True,False,False,False,2744.24,2733.3,1,False,False,
2024-10-21 06:00:00+00:00,2735.1,2742.76,2724.4,2727.57,8782.9427,2775.4832562359798,2712.0600000000004,2648.636743764021,2024-10-21 00:00:00+00:00,2733.81,2730.1741740629136,2655.304,2580.4338259370866,0.0563929207826399,False,True,False,False,False,2742.76,2724.4,-1,False,False,
2024-10-21 07:00:00+00:00,2727.57,2734.0,2721.62,2722.01,9992.3881,2771.933497965368,2715.686,2659.438502034632,2024-10-21 04:00:00+00:00,2722.01,2737.823293560284,2661.1145,2584.405706439716,0.057651629465988,False,False,False,False,False,2734.0,2721.62,1,False,False,
2024-10-21 08:00:00+00:00,2722.01,2729.2,2714.39,2715.4,14062.4534,2764.4868237260853,2719.2235,2673.960176273915,2024-10-21 04:00:00+00:00,2722.01,2737.823293560284,2661.1145,2584.405706439716,0.057651629465988,False,False,False,False,False,2729.2,2714.39,-1,False,False,
2024-10-21 09:00:00+00:00,2715.4,2720.66,2701.41,2712.96,16986.2903,2758.08042078594,2721.822,2685.5635792140606,2024-10-21 04:00:00+00:00,2722.01,2737.823293560284,2661.1145,2584.405706439716,0.057651629465988,False,False,False,False,False,2720.66,2701.41,-1,False,False,
2024-10-21 10:00:00+00:00,2712.97,2717.11,2705.0,2705.62,8969.8469,2758.2270285908894,2721.5525,2684.877971409111,2024-10-21 04:00:00+00:00,2722.01,2737.823293560284,2661.1145,2584.405706439716,0.057651629465988,False,False,False,False,False,2720.66,2701.41,-1,False,False,
2024-10-21 11:00:00+00:00,2705.62,2713.4,2702.0,2704.77,6360.8707,2758.300660241879,2721.4620000000004,2684.623339758122,2024-10-21 08:00:00+00:00,2704.77,2740.957723800212,2665.8535,2590.7492761997887,0.0563453496602206,False,False,False,False,False,2713.4,2702.0,1,False,False,
2024-10-21 12:00:00+00:00,2704.77,2711.36,2688.21,2697.86,12790.5093,2757.734645142212,2721.7365,2685.7383548577886,2024-10-21 08:00:00+00:00,2704.77,2740.957723800212,2665.8535,2590.7492761997887,0.0563453496602206,False,False,False,False,False,2711.36,2688.21,-1,False,False,
2024-10-21 13:00:00+00:00,2697.85,2700.3,2662.81,2672.05,38149.7062,2761.312705422877,2720.5975,2679.8822945771226,2024-10-21 08:00:00+00:00,2704.77,2740.957723800212,2665.8535,2590.7492761997887,0.0563453496602206,False,False,False,False,False,2700.3,2662.81,-1,False,False,
2024-10-21 14:00:00+00:00,2672.05,2685.46,2659.12,2672.22,24965.8128,2764.59071767576,2719.102,2673.61328232424,2024-10-21 08:00:00+00:00,2704.77,2740.957723800212,2665.8535,2590.7492761997887,0.0563453496602206,False,False,False,False,False,2685.46,2659.12,-1,False,False,
2024-10-21 15:00:00+00:00,2672.22,2679.99,2659.54,2679.43,15008.2295,2766.2284192204474,2718.0805,2669.9325807795526,2024-10-21 12:00:00+00:00,2679.43,2742.236530071094,2667.6,2592.963469928906,0.0559578123190088,False,False,False,False,False,2679.99,2659.54,1,False,False,
2024-10-21 16:00:00+00:00,2679.43,2679.5,2655.01,2671.57,13364.8166,2768.5019270435546,2716.0825,2663.6630729564454,2024-10-21 12:00:00+00:00,2679.43,2742.236530071094,2667.6,2592.963469928906,0.0559578123190088,False,False,False,False,False,2679.5,2655.01,-1,False,False,
2024-10-21 17:00:00+00:00,2671.56,2683.72,2671.01,2672.71,12713.7473,2769.8423508457654,2713.945,2658.047649154235,2024-10-21 12:00:00+00:00,2679.43,2742.236530071094,2667.6,2592.963469928906,0.0559578123190088,False,False,False,False,False,2683.72,2671.01,1,True,False,
2024-10-21 18:00:00+00:00,2672.72,2673.75,2658.4,2666.53,10545.4111,2767.2854195208697,2709.9005,2652.5155804791298,2024-10-21 12:00:00+00:00,2679.43,2742.236530071094,2667.6,2592.963469928906,0.0559578123190088,False,False,False,False,False,2673.75,2658.4,-1,False,False,
2024-10-21 19:00:00+00:00,2666.54,2684.79,2666.53,2680.1,9807.9634,2762.6371566213247,2706.56,2650.482843378675,2024-10-21 16:00:00+00:00,2680.1,2742.1286575147446,2670.506,2598.883342485255,0.0536397652839909,False,False,False,False,False,2684.79,2666.53,1,False,False,
2024-10-21 20:00:00+00:00,2680.1,2681.68,2672.5,2676.06,6605.4218,2757.428703247412,2703.0505000000003,2648.6722967525884,2024-10-21 16:00:00+00:00,2680.1,2742.1286575147446,2670.506,2598.883342485255,0.0536397652839909,False,False,False,False,False,2684.79,2666.53,1,False,False,
2024-10-21 21:00:00+00:00,2676.07,2681.86,2672.56,2675.67,3523.2141,2751.3581197196195,2699.557,2647.75588028038,2024-10-21 16:00:00+00:00,2680.1,2742.1286575147446,2670.506,2598.883342485255,0.0536397652839909,False,False,False,False,False,2684.79,2666.53,1,False,False,
2024-10-21 22:00:00+00:00,2675.67,2685.02,2673.0,2677.31,8466.0988,2747.3241797012115,2696.863,2646.401820298788,2024-10-21 16:00:00+00:00,2680.1,2742.1286575147446,2670.506,2598.883342485255,0.0536397652839909,False,False,False,False,False,2685.02,2673.0,1,False,False,
2024-10-21 23:00:00+00:00,2677.31,2677.31,2665.69,2666.7,6588.8861,2742.5286743186034,2693.5075,2644.486325681397,2024-10-21 20:00:00+00:00,2666.7,2742.3699103751974,2671.1835,2599.997089624803,0.0532995283739939,False,False,False,False,False,2677.31,2665.69,1,False,False,
2024-10-22 00:00:00+00:00,2666.71,2671.92,2613.49,2638.1,43986.225,2738.658296233794,2688.4875,2638.3167037662065,2024-10-21 20:00:00+00:00,2666.7,2742.3699103751974,2671.1835,2599.997089624803,0.0532995283739939,False,False,False,False,False,2671.92,2613.49,-1,False,False,
2024-10-22 01:00:00+00:00,2638.1,2650.0,2626.99,2647.14,13707.0113,2732.4414102267187,2684.089,2635.736589773281,2024-10-21 20:00:00+00:00,2666.7,2742.3699103751974,2671.1835,2599.997089624803,0.0532995283739939,False,False,False,False,False,2671.92,2613.49,-1,False,False,
2024-10-22 02:00:00+00:00,2647.13,2656.86,2633.4,2636.79,10325.7483,2727.7597098758324,2679.55,2631.340290124168,2024-10-21 20:00:00+00:00,2666.7,2742.3699103751974,2671.1835,2599.997089624803,0.0532995283739939,False,False,False,False,False,2671.92,2613.49,-1,False,False,
2024-10-22 03:00:00+00:00,2636.79,2646.0,2635.1,2644.56,6863.1326,2721.929350546151,2675.6775,2629.425649453849,2024-10-22 00:00:00+00:00,2644.56,2742.49165654004,2670.846,2599.20034345996,0.0536501591930346,False,False,False,False,False,2646.0,2635.1,1,False,False,
2024-10-22 04:00:00+00:00,2644.56,2644.56,2635.21,2640.27,5375.0755,2716.7715076659224,2671.9210000000003,2627.070492334078,2024-10-22 00:00:00+00:00,2644.56,2742.49165654004,2670.846,2599.20034345996,0.0536501591930346,False,False,False,False,False,2646.0,2635.1,1,False,False,
2024-10-22 05:00:00+00:00,2640.26,2650.98,2638.34,2646.45,6658.6577,2710.392859511116,2668.5955,2626.798140488884,2024-10-22 00:00:00+00:00,2644.56,2742.49165654004,2670.846,2599.20034345996,0.0536501591930346,False,False,False,False,False,2650.98,2638.34,1,False,False,
2024-10-22 06:00:00+00:00,2646.45,2659.39,2646.45,2653.91,9363.5866,2704.424623312051,2666.01,2627.5953766879484,2024-10-22 00:00:00+00:00,2644.56,2742.49165654004,2670.846,2599.20034345996,0.0536501591930346,False,False,False,False,False,2659.39,2646.45,1,False,False,
2024-10-22 07:00:00+00:00,2653.9,2658.34,2645.8,2646.79,7065.7769,2697.7777818553554,2663.111,2628.4442181446443,2024-10-22 04:00:00+00:00,2646.79,2742.362248226668,2671.077,2599.791751773333,0.0533756595011429,False,False,False,False,False,2658.34,2645.8,1,False,False,
2024-10-22 08:00:00+00:00,2646.8,2649.19,2628.2,2630.02,12766.5007,2693.3294319018355,2659.719,2626.1085680981646,2024-10-22 04:00:00+00:00,2646.79,2742.362248226668,2671.077,2599.791751773333,0.0533756595011429,False,False,False,False,False,2649.19,2628.2,-1,False,False,
2024-10-22 09:00:00+00:00,2630.03,2634.48,2613.2,2622.51,16267.6475,2694.164781214691,2657.242,2620.319218785309,2024-10-22 04:00:00+00:00,2646.79,2742.362248226668,2671.077,2599.791751773333,0.0533756595011429,False,False,False,False,False,2634.48,2613.2,-1,False,False,
2024-10-22 10:00:00+00:00,2622.5,2634.98,2620.0,2632.76,8362.1852,2693.029489459313,2655.269,2617.5085105406865,2024-10-22 04:00:00+00:00,2646.79,2742.362248226668,2671.077,2599.791751773333,0.0533756595011429,False,False,False,False,False,2634.98,2620.0,1,False,False,
2024-10-22 11:00:00+00:00,2632.75,2640.52,2631.62,2632.9,8128.598,2690.1649475989902,2652.9425,2615.72005240101,2024-10-22 08:00:00+00:00,2632.9,2742.9163737628555,2670.4015000000004,2597.8866262371453,0.0543100906458112,False,False,False,False,False,2640.52,2631.62,1,False,False,
2024-10-22 12:00:00+00:00,2632.89,2645.5,2618.09,2622.42,12222.9337,2688.996866933885,2650.485,2611.9731330661143,2024-10-22 08:00:00+00:00,2632.9,2742.9163737628555,2670.4015000000004,2597.8866262371453,0.0543100906458112,False,False,False,False,False,2640.52,2631.62,1,False,False,
2024-10-22 13:00:00+00:00,2622.42,2633.91,2606.56,2621.4,15041.1626,2687.0290069744683,2647.9195,2608.809993025532,2024-10-22 08:00:00+00:00,2632.9,2742.9163737628555,2670.4015000000004,2597.8866262371453,0.0543100906458112,False,False,False,False,False,2633.91,2606.56,-1,False,False,
2024-10-22 14:00:00+00:00,2621.39,2641.37,2614.4,2638.95,22981.6744,2684.823236785476,2646.5405,2608.2577632145244,2024-10-22 08:00:00+00:00,2632.9,2742.9163737628555,2670.4015000000004,2597.8866262371453,0.0543100906458112,False,False,False,False,False,2641.37,2614.4,1,True,False,
2024-10-22 15:00:00+00:00,2638.96,2642.0,2615.5,2624.33,15334.7931,2679.801671346728,2643.752,2607.702328653272,2024-10-22 12:00:00+00:00,2624.33,2743.8686167370706,2669.5655,2595.262383262929,0.0556668242356825,False,False,False,False,False,2642.0,2615.5,1,False,False,
2024-10-22 16:00:00+00:00,2624.33,2627.74,2607.2,2607.69,11388.8217,2676.4500873977563,2640.3335,2604.216912602243,2024-10-22 12:00:00+00:00,2624.33,2743.8686167370706,2669.5655,2595.262383262929,0.0556668242356825,False,False,False,False,False,2627.74,2607.2,-1,False,False,
2024-10-22 17:00:00+00:00,2607.69,2628.09,2607.0,2624.99,9126.754,2670.419381231783,2637.7995,2605.179618768217,2024-10-22 12:00:00+00:00,2624.33,2743.8686167370706,2669.5655,2595.262383262929,0.0556668242356825,False,False,False,False,False,2627.74,2607.2,-1,False,False,
2024-10-22 18:00:00+00:00,2624.98,2631.82,2621.12,2622.41,5663.1928,2662.5052240628675,2635.0545,2607.603775937133,2024-10-22 12:00:00+00:00,2624.33,2743.8686167370706,2669.5655,2595.262383262929,0.0556668242356825,False,False,False,False,False,2631.82,2621.12,1,False,False,
2024-10-22 19:00:00+00:00,2622.41,2633.82,2621.5,2628.01,4347.8705,2656.30196758365,2633.12,2609.93803241635,2024-10-22 16:00:00+00:00,2628.01,2744.0847456774936,2669.392,2594.699254322506,0.0559623657203541,False,False,False,False,False,2633.82,2621.5,1,False,False,
2024-10-22 20:00:00+00:00,2628.01,2635.21,2626.32,2634.01,3618.2466,2655.984378534486,2632.9155,2609.846621465514,2024-10-22 16:00:00+00:00,2628.01,2744.0847456774936,2669.392,2594.699254322506,0.0559623657203541,False,False,False,False,False,2635.21,2626.32,1,False,False,
2024-10-22 21:00:00+00:00,2634.0,2636.5,2630.16,2634.37,3275.7363,2654.374620829233,2632.277,2610.179379170767,2024-10-22 16:00:00+00:00,2628.01,2744.0847456774936,2669.392,2594.699254322506,0.0559623657203541,False,False,False,False,False,2636.5,2630.16,1,False,False,
2024-10-22 22:00:00+00:00,2634.36,2644.1,2632.09,2635.83,8499.6159,2654.289484224226,2632.2290000000003,2610.1685157757747,2024-10-22 16:00:00+00:00,2628.01,2744.0847456774936,2669.392,2594.699254322506,0.0559623657203541,False,False,False,False,False,2644.1,2632.09,1,False,False,
2024-10-22 23:00:00+00:00,2635.82,2638.78,2618.21,2622.81,5376.7661,2652.782929347604,2631.1415,2609.5000706523965,2024-10-22 20:00:00+00:00,2622.81,2745.137926445352,2668.2475,2591.357073554648,0.0576336538835709,False,False,False,False,False,2638.78,2618.21,1,False,False,
2024-10-23 00:00:00+00:00,2622.81,2628.2,2611.92,2614.09,7051.0419,2652.30036699634,2629.8324999999995,2607.3646330036595,2024-10-22 20:00:00+00:00,2622.81,2745.137926445352,2668.2475,2591.357073554648,0.0576336538835709,False,False,False,False,False,2628.2,2611.92,-1,False,False,
2024-10-23 01:00:00+00:00,2614.09,2625.43,2613.81,2624.16,4605.2281,2649.8890712255884,2628.718,2607.5469287744118,2024-10-22 20:00:00+00:00,2622.81,2745.137926445352,2668.2475,2591.357073554648,0.0576336538835709,False,False,False,False,False,2628.2,2611.92,-1,False,False,
2024-10-23 02:00:00+00:00,2624.14,2624.5,2610.37,2613.19,5899.9324,2645.334465450049,2626.682,2608.0295345499508,2024-10-22 20:00:00+00:00,2622.81,2745.137926445352,2668.2475,2591.357073554648,0.0576336538835709,False,False,False,False,False,2624.5,2610.37,-1,False,False,
2024-10-23 03:00:00+00:00,2613.18,2617.75,2601.18,2616.5,10813.8312,2641.749424051812,2625.1675000000005,2608.585575948189,2024-10-23 00:00:00+00:00,2616.5,2746.484849049069,2667.0055,2587.5261509509305,0.0596019386154766,False,False,False,False,False,2617.75,2601.18,1,False,False,
2024-10-23 04:00:00+00:00,2616.49,2619.91,2610.07,2617.25,6008.5439,2641.3064747487297,2624.529,2607.7515252512703,2024-10-23 00:00:00+00:00,2616.5,2746.484849049069,2667.0055,2587.5261509509305,0.0596019386154766,False,False,False,False,False,2619.91,2610.07,1,False,False,
2024-10-23 05:00:00+00:00,2617.25,2619.66,2610.0,2614.99,4193.7881,2641.450009294188,2624.153,2606.855990705812,2024-10-23 00:00:00+00:00,2616.5,2746.484849049069,2667.0055,2587.5261509509305,0.0596019386154766,False,False,False,False,False,2619.66,2610.0,-1,False,False,
2024-10-23 06:00:00+00:00,2614.99,2624.68,2610.9,2612.2,7421.7242,2640.7096470116185,2623.125,2605.540352988381,2024-10-23 00:00:00+00:00,2616.5,2746.484849049069,2667.0055,2587.5261509509305,0.0596019386154766,False,False,False,False,False,2624.68,2610.9,1,True,False,
2024-10-23 07:00:00+00:00,2612.2,2616.45,2602.63,2602.81,7536.7634,2640.7635751254884,2621.6205,2602.477424874512,2024-10-23 04:00:00+00:00,2602.81,2748.928755882905,2664.736,2580.543244117094,0.0631903167014711,False,False,False,False,False,2616.45,2602.63,1,False,False,
2024-10-23 08:00:00+00:00,2602.81,2611.52,2571.57,2576.6,28953.3363,2647.095078443691,2619.3295000000003,2591.5639215563097,2024-10-23 04:00:00+00:00,2602.81,2748.928755882905,2664.736,2580.543244117094,0.0631903167014711,False,False,False,False,False,2611.52,2571.57,-1,False,False,
2024-10-23 09:00:00+00:00,2576.59,2582.75,2563.73,2580.03,16240.2066,2650.081066968037,2617.261,2584.4409330319627,2024-10-23 04:00:00+00:00,2602.81,2748.928755882905,2664.736,2580.543244117094,0.0631903167014711,False,False,False,False,False,2582.75,2563.73,-1,False,False,
2024-10-23 10:00:00+00:00,2580.03,2588.8,2578.22,2581.56,5780.3948,2649.202154312742,2614.3915,2579.5808456872574,2024-10-23 04:00:00+00:00,2602.81,2748.928755882905,2664.736,2580.543244117094,0.0631903167014711,False,False,False,False,False,2588.8,2578.22,1,False,False,
2024-10-23 11:00:00+00:00,2581.56,2587.56,2578.0,2580.93,6472.4263,2649.729907632889,2612.2215,2574.713092367111,2024-10-23 08:00:00+00:00,2580.93,2753.442109056942,2661.77,2570.097890943058,0.0688805637278519,False,False,False,False,False,2587.56,2578.0,1,False,False,
2024-10-23 12:00:00+00:00,2580.94,2583.37,2556.8,2571.6,18103.1404,2652.0851891033794,2610.417,2568.7488108966204,2024-10-23 08:00:00+00:00,2580.93,2753.442109056942,2661.77,2570.097890943058,0.0688805637278519,False,False,False,False,False,2583.37,2556.8,-1,False,False,
2024-10-23 13:00:00+00:00,2571.6,2587.4,2568.49,2581.99,10835.8364,2651.187740710699,2608.2670000000003,2565.346259289301,2024-10-23 08:00:00+00:00,2580.93,2753.442109056942,2661.77,2570.097890943058,0.0688805637278519,False,False,False,False,False,2587.4,2568.49,1,True,False,
2024-10-23 14:00:00+00:00,2581.99,2582.8,2560.6,2563.69,15228.2446,2652.044201064382,2605.331,2558.617798935617,2024-10-23 08:00:00+00:00,2580.93,2753.442109056942,2661.77,2570.097890943058,0.0688805637278519,False,False,False,False,False,2582.8,2560.6,-1,False,False,
